avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
303,5.3e-05,0.000146,5.5e-05,7e-05,8.5e-05,6.3e-05,7.4e-05,6.2e-05,5.2e-05,5e-05,7.9e-05,0.0001,0.0001,0.000101,5e-05,4.4e-05,5.1e-05,3.6e-05,3.4e-05,4.2e-05,3.9e-05,4.3e-05,4.2e-05,3.7e-05,4.3e-05,5.7e-05,6.5e-05,9.9e-05,0.000193,6.2e-05,5.8e-05,6.8e-05
304,5.1e-05,5.7e-05,9e-05,7.9e-05,4.4e-05,4.2e-05,0.000108,4.7e-05,4.3e-05,4.6e-05,4.1e-05,3.8e-05,5.6e-05,3.9e-05,4.2e-05,4.2e-05,4.6e-05,4.3e-05,5.2e-05,4.7e-05,4.7e-05,4.6e-05,9.8e-05,5.4e-05,4.3e-05,4.9e-05,4.5e-05,8.5e-05,6.1e-05,0.000193,8.3e-05,5.2e-05
305,4.9e-05,5.6e-05,4.2e-05,3.8e-05,3.9e-05,5.2e-05,5.1e-05,4.2e-05,3.6e-05,4e-05,5.1e-05,3.1e-05,3.5e-05,7.3e-05,6e-05,6.2e-05,4.4e-05,0.000227,3.7e-05,4.6e-05,0.000104,9.2e-05,4.3e-05,5.9e-05,5.7e-05,6.3e-05,4.1e-05,3.7e-05,4.4e-05,4.9e-05,7.7e-05,5.2e-05
306,6.8e-05,8.5e-05,4.5e-05,4.5e-05,4.3e-05,9.3e-05,4.9e-05,5e-05,5.9e-05,3.8e-05,5.2e-05,3.6e-05,3.8e-05,4.5e-05,7.6e-05,9.4e-05,7e-05,0.000116,7.7e-05,7.1e-05,6.6e-05,4.4e-05,9.5e-05,5.4e-05,3.5e-05,5.3e-05,0.000189,4e-05,4.6e-05,4.1e-05,5.2e-05,8.1e-05
307,8.7e-05,9.8e-05,5.1e-05,5.8e-05,7.5e-05,0.000101,4.8e-05,6e-05,0.000119,0.000131,5e-05,4.9e-05,7.8e-05,4.7e-05,4.4e-05,4.9e-05,5.9e-05,5.3e-05,5.5e-05,5.9e-05,3.8e-05,4.4e-05,4.9e-05,5.5e-05,4.9e-05,6e-05,4.6e-05,4.8e-05,7e-05,5.4e-05,6.6e-05,7.6e-05
308,3.8e-05,5.1e-05,3.6e-05,5.1e-05,5.2e-05,5.7e-05,6.1e-05,9e-05,0.000146,7.5e-05,6.4e-05,5.8e-05,6.3e-05,5e-05,5.7e-05,4.5e-05,6.3e-05,5.3e-05,5.4e-05,5.2e-05,5.4e-05,5.7e-05,4.7e-05,4.5e-05,4.7e-05,4.1e-05,3.7e-05,5.1e-05,7.2e-05,6.2e-05,5.2e-05,5.3e-05
309,4.2e-05,5.5e-05,0.000169,8.2e-05,4.6e-05,8.3e-05,4.9e-05,0.000101,4.4e-05,4.2e-05,5.7e-05,5.8e-05,5.7e-05,5.1e-05,4.1e-05,4e-05,4.7e-05,4.5e-05,5e-05,4.6e-05,4.4e-05,4.7e-05,4e-05,4.9e-05,5.2e-05,0.000117,6.6e-05,6.3e-05,7.3e-05,7.5e-05,4.4e-05,5.8e-05
310,4.6e-05,4e-05,4.2e-05,4.7e-05,4.7e-05,3.7e-05,3.9e-05,4.8e-05,6.9e-05,3.8e-05,4.5e-05,4.9e-05,5.7e-05,4.7e-05,5.3e-05,4.3e-05,4.1e-05,4.5e-05,4.5e-05,4.3e-05,6.6e-05,9.9e-05,4.8e-05,3.9e-05,0.000105,6.4e-05,6.6e-05,0.000102,4.9e-05,5e-05,4.4e-05,7.2e-05
311,5.9e-05,4e-05,4.7e-05,4e-05,6e-05,3.5e-05,4.5e-05,4.3e-05,3.6e-05,5.4e-05,4.8e-05,8.2e-05,4.7e-05,3.6e-05,9.7e-05,8.9e-05,9.6e-05,5.2e-05,5.1e-05,8.8e-05,7.3e-05,6.3e-05,8.8e-05,9e-05,3.7e-05,4.4e-05,4.9e-05,4.1e-05,3.6e-05,5.3e-05,4.5e-05,4.2e-05
312,9.1e-05,8e-05,7.3e-05,4.5e-05,6.9e-05,0.0001,4.8e-05,4.6e-05,5.5e-05,4.5e-05,5.7e-05,4.9e-05,4.5e-05,4.1e-05,6.3e-05,5.1e-05,8.5e-05,0.000476,9.9e-05,7.5e-05,3.7e-05,6.9e-05,5.3e-05,5.2e-05,4.6e-05,4.7e-05,0.00032,4.5e-05,4e-05,3.6e-05,5.7e-05,9e-05
313,7.7e-05,5.4e-05,4.1e-05,4.3e-05,9.3e-05,8.5e-05,3.9e-05,7.1e-05,5.3e-05,6.4e-05,4.5e-05,4.8e-05,3.9e-05,7.7e-05,4.6e-05,4.3e-05,6.1e-05,5.1e-05,6e-05,6.9e-05,4.6e-05,7e-05,5.2e-05,9e-05,6.5e-05,4.7e-05,5.3e-05,5.8e-05,4.4e-05,3.6e-05,8.1e-05,5.9e-05
314,5.1e-05,5.5e-05,4.5e-05,4.2e-05,4.7e-05,0.000258,7.7e-05,0.000401,6e-05,9.5e-05,0.000892,0.000558,9.9e-05,7.7e-05,4.9e-05,3.7e-05,5.2e-05,3.7e-05,5.2e-05,7.5e-05,8.2e-05,5e-05,4.5e-05,4e-05,3.8e-05,5.4e-05,6.2e-05,5.6e-05,5.5e-05,4.7e-05,4.6e-05,6e-05
315,3.7e-05,7.3e-05,0.000336,0.0003,4.7e-05,3.2e-05,0.000137,5.1e-05,5.3e-05,3.8e-05,4.9e-05,6.4e-05,4.2e-05,3.8e-05,4.8e-05,4.6e-05,4.5e-05,4.3e-05,4.5e-05,4.9e-05,4.3e-05,4.3e-05,4.5e-05,4.5e-05,6.8e-05,0.000103,6.8e-05,5.8e-05,6.1e-05,8.6e-05,4.7e-05,6.9e-05
316,4.3e-05,4.7e-05,4.3e-05,4.2e-05,3.9e-05,4.6e-05,3.9e-05,4.8e-05,5.4e-05,4.9e-05,4e-05,4.9e-05,4e-05,5.8e-05,8e-05,8e-05,5.4e-05,5e-05,4.6e-05,4e-05,5e-05,6.6e-05,5.8e-05,4e-05,5.5e-05,6.7e-05,4.3e-05,8.1e-05,3.8e-05,3.5e-05,4.7e-05,5.1e-05
317,5.5e-05,5.1e-05,5.5e-05,5.1e-05,3.9e-05,5.4e-05,5e-05,5.1e-05,5e-05,5.2e-05,5.2e-05,6.4e-05,4.4e-05,5.8e-05,0.000138,0.000133,4.1e-05,4.6e-05,4.6e-05,0.000163,3.5e-05,4.6e-05,0.000577,0.000484,5.2e-05,4.8e-05,4.6e-05,5.9e-05,5.9e-05,5.5e-05,5.5e-05,5.3e-05
318,8e-05,7.7e-05,4.4e-05,4.4e-05,9.9e-05,9.3e-05,7.8e-05,4e-05,5.2e-05,4e-05,5.3e-05,5.1e-05,5e-05,5e-05,4.3e-05,4.6e-05,8.5e-05,0.000671,8e-05,7.8e-05,6.6e-05,5.2e-05,6.6e-05,4.7e-05,4e-05,0.000171,3.5e-05,5.2e-05,5.1e-05,4.2e-05,5.7e-05,7.5e-05
319,4e-05,9.5e-05,4.5e-05,4.7e-05,7.4e-05,0.000194,0.00012,8.1e-05,5.1e-05,7.2e-05,3.1e-05,4.2e-05,4e-05,4.2e-05,5e-05,3.4e-05,7.6e-05,6.2e-05,5e-05,5.2e-05,5.3e-05,4.5e-05,4.5e-05,7.3e-05,4.6e-05,4.9e-05,3.8e-05,4.4e-05,5.7e-05,4.6e-05,7.6e-05,6.8e-05
320,4e-05,4.7e-05,4.3e-05,5e-05,9.6e-05,4.5e-05,5.3e-05,4.6e-05,0.000289,6.6e-05,7.6e-05,5.7e-05,4.1e-05,0.000209,3.7e-05,3.8e-05,5.5e-05,4.2e-05,4e-05,4.4e-05,5e-05,3.9e-05,4.3e-05,4.6e-05,4.5e-05,4.1e-05,5e-05,3.1e-05,7.3e-05,0.000344,3.7e-05,0.00034
321,5.5e-05,3.6e-05,6.2e-05,5.9e-05,4.8e-05,3.9e-05,4.3e-05,4.5e-05,4.2e-05,6.3e-05,6e-05,5.7e-05,3.9e-05,5.6e-05,4.9e-05,4.9e-05,3.5e-05,3.4e-05,4.1e-05,3.4e-05,5e-05,4.5e-05,3.6e-05,3.3e-05,7.9e-05,8.9e-05,7.1e-05,7e-05,5.1e-05,4.5e-05,5.9e-05,4.9e-05
322,3.5e-05,4.9e-05,3.9e-05,6.4e-05,4.8e-05,3.9e-05,3.7e-05,5.5e-05,4.6e-05,3.7e-05,5.1e-05,4.5e-05,4.2e-05,4.4e-05,4.9e-05,6.2e-05,4.1e-05,4.4e-05,8.4e-05,4.6e-05,6.4e-05,7.6e-05,3.9e-05,4.2e-05,4.2e-05,4.4e-05,6.3e-05,8.3e-05,5.3e-05,4.1e-05,6.8e-05,4.6e-05
323,5.7e-05,5.6e-05,3.9e-05,3.9e-05,4.2e-05,4.3e-05,4.2e-05,3.7e-05,5.6e-05,0.000114,6.2e-05,4.8e-05,4.2e-05,6.2e-05,7.9e-05,5.5e-05,7.3e-05,9e-05,5.3e-05,3.9e-05,5.8e-05,3.6e-05,7.2e-05,0.000199,3.5e-05,5.8e-05,4.4e-05,3.9e-05,4.5e-05,4e-05,5.9e-05,4e-05
324,5.3e-05,5.7e-05,4.2e-05,7.3e-05,4.5e-05,6.8e-05,5.2e-05,6.7e-05,5.4e-05,5.4e-05,4.7e-05,3.9e-05,4.2e-05,4.9e-05,4.5e-05,5.2e-05,7.4e-05,8.7e-05,8.8e-05,0.0001,5.8e-05,6.1e-05,6.9e-05,0.000115,4.9e-05,7e-05,4.2e-05,6.3e-05,7.1e-05,7.6e-05,5.9e-05,7.4e-05
325,5.7e-05,5.6e-05,5.3e-05,0.000131,8.9e-05,9e-05,7.5e-05,6.4e-05,5.1e-05,7.7e-05,4.3e-05,4.8e-05,0.000381,7.5e-05,3.7e-05,3.8e-05,3.9e-05,5.4e-05,7.8e-05,7.1e-05,5.3e-05,5.7e-05,7.4e-05,8.3e-05,7.4e-05,6.5e-05,6e-05,4.8e-05,5.3e-05,4.7e-05,5.5e-05,5.5e-05
326,3.5e-05,3.7e-05,4.1e-05,4.7e-05,5.8e-05,6.1e-05,9.8e-05,5.8e-05,6.2e-05,6.9e-05,7.9e-05,0.00012,4.6e-05,5e-05,4.1e-05,5.9e-05,4.4e-05,3.9e-05,4.5e-05,4.2e-05,4.1e-05,4.8e-05,4.4e-05,5.1e-05,4e-05,5.3e-05,4.4e-05,3.8e-05,5.2e-05,5.4e-05,4.3e-05,5e-05
327,4.4e-05,4.8e-05,6.6e-05,6e-05,4.6e-05,4.6e-05,5.1e-05,4.4e-05,4.4e-05,5.1e-05,7.6e-05,8e-05,6.3e-05,7.6e-05,5.8e-05,5.2e-05,3.4e-05,5.6e-05,3.9e-05,4.4e-05,4.3e-05,4.9e-05,4.2e-05,3.4e-05,4.1e-05,0.000606,7e-05,9.7e-05,4.7e-05,4.5e-05,4e-05,9.2e-05
328,5.8e-05,4.7e-05,3.5e-05,4.6e-05,4.2e-05,4.2e-05,3.7e-05,6.3e-05,4e-05,5.2e-05,0.00012,4e-05,3.7e-05,5.1e-05,9e-05,8.8e-05,4e-05,4.2e-05,4.1e-05,3.8e-05,5.2e-05,4.7e-05,5.4e-05,5.2e-05,5.3e-05,7.4e-05,6.6e-05,8.3e-05,4.9e-05,4.2e-05,4.5e-05,4.9e-05
329,8.2e-05,8.7e-05,9.3e-05,8.1e-05,5.9e-05,4.9e-05,4.8e-05,4.7e-05,4.2e-05,4.2e-05,5.2e-05,4.5e-05,4.2e-05,4.9e-05,5.2e-05,4.9e-05,0.000109,7.5e-05,5.2e-05,4.7e-05,3.9e-05,0.00037,9.2e-05,7.3e-05,4.2e-05,4.5e-05,4.9e-05,4.8e-05,3.9e-05,4.6e-05,4.5e-05,5.1e-05
330,5.1e-05,5.5e-05,4.1e-05,4.9e-05,4.9e-05,5.6e-05,0.000226,7.7e-05,5.8e-05,4.7e-05,5e-05,4.2e-05,4.8e-05,5.4e-05,0.000115,4.2e-05,0.000228,6.6e-05,7e-05,0.000125,4.5e-05,5.9e-05,6.2e-05,0.000229,4.7e-05,6.6e-05,4.6e-05,4e-05,5.5e-05,4.9e-05,7.2e-05,7e-05
331,3.9e-05,4.3e-05,3e-05,3.5e-05,6.2e-05,7.8e-05,4.5e-05,4.7e-05,6.2e-05,6.2e-05,4.4e-05,4.4e-05,4.9e-05,5.7e-05,0.000137,5e-05,0.000136,9.5e-05,7.5e-05,7.4e-05,4.4e-05,5.2e-05,6.6e-05,5.3e-05,8.3e-05,4e-05,5.4e-05,4.6e-05,6.1e-05,7e-05,5.6e-05,5.9e-05
332,5e-05,5.4e-05,8.4e-05,0.000152,5e-05,5.9e-05,4e-05,5.6e-05,9.2e-05,0.0001,0.0001,7.6e-05,4.8e-05,7e-05,7.2e-05,5.1e-05,9.4e-05,3.4e-05,3.4e-05,3.5e-05,4.9e-05,4.7e-05,3.7e-05,3.4e-05,4.4e-05,5.7e-05,4.9e-05,4.5e-05,5.3e-05,5.6e-05,0.00031,5.3e-05
333,5.1e-05,4.1e-05,5.5e-05,6.4e-05,4.2e-05,3.8e-05,4.4e-05,3.8e-05,4.7e-05,8.4e-05,4.1e-05,5.4e-05,5.3e-05,5.3e-05,7.2e-05,9.1e-05,4.7e-05,6e-05,3.9e-05,4.5e-05,4.6e-05,4.1e-05,3.7e-05,7.9e-05,3.6e-05,4.5e-05,0.0001,9.6e-05,5.1e-05,4.1e-05,3.6e-05,8.5e-05
334,7e-05,7.9e-05,4.5e-05,4.1e-05,5.4e-05,4.7e-05,4.2e-05,5.3e-05,4.7e-05,5.4e-05,5.5e-05,5.5e-05,5.3e-05,6.2e-05,4.7e-05,6.7e-05,4.7e-05,4.1e-05,0.000112,5.3e-05,5e-05,4.2e-05,4.9e-05,7e-05,3.7e-05,4.9e-05,6.2e-05,7.9e-05,4.8e-05,3.4e-05,5.1e-05,6.2e-05
335,6.4e-05,7.4e-05,4.2e-05,7.5e-05,4.8e-05,4.3e-05,6.8e-05,7.6e-05,4.2e-05,3.9e-05,5.6e-05,4.8e-05,6.2e-05,6.9e-05,4.8e-05,4.6e-05,9.1e-05,7e-05,4.8e-05,5.9e-05,6.3e-05,5.3e-05,7.2e-05,9.5e-05,4.3e-05,4.5e-05,3.8e-05,4.5e-05,4.1e-05,4.9e-05,6.1e-05,7.7e-05
336,5.1e-05,7.6e-05,4.2e-05,5.2e-05,4.1e-05,6.3e-05,7.9e-05,7.2e-05,4.7e-05,4.5e-05,4e-05,4.1e-05,5.6e-05,7e-05,5e-05,5e-05,7.9e-05,0.000264,0.000118,0.000146,5e-05,5.4e-05,7.8e-05,5.9e-05,0.000213,8e-05,0.000533,4.3e-05,0.000466,0.000671,8.6e-05,9.4e-05
337,3.8e-05,3.8e-05,4.1e-05,3.8e-05,6.3e-05,6.2e-05,5.9e-05,6.4e-05,5.9e-05,4.7e-05,5.8e-05,5.8e-05,3.8e-05,5e-05,7.7e-05,4.6e-05,4.4e-05,4.3e-05,4.9e-05,4.9e-05,6.4e-05,6.2e-05,4.8e-05,5e-05,4.3e-05,5.1e-05,5.3e-05,0.000161,4.7e-05,4.6e-05,7.8e-05,9.4e-05
338,7e-05,6e-05,7.8e-05,7.1e-05,4.2e-05,4.6e-05,4.1e-05,7.5e-05,5.6e-05,8e-05,4.1e-05,5.5e-05,5.8e-05,4.4e-05,4.2e-05,5.2e-05,3.6e-05,4.1e-05,4.5e-05,3.5e-05,5.3e-05,5.1e-05,3.7e-05,5.1e-05,4e-05,5.3e-05,6.8e-05,7e-05,4.9e-05,6.2e-05,7.9e-05,9.1e-05
339,0.00019,4.1e-05,5.7e-05,6.1e-05,5.5e-05,4.7e-05,5.9e-05,6.1e-05,6.5e-05,9e-05,5e-05,3.5e-05,6e-05,4.7e-05,6.9e-05,9.3e-05,4.8e-05,3.8e-05,5e-05,4.4e-05,5.4e-05,5.1e-05,6.1e-05,7.4e-05,5.4e-05,6e-05,6.1e-05,5.9e-05,5.5e-05,6.7e-05,4.6e-05,8.5e-05
340,9.1e-05,0.000123,5.4e-05,5.2e-05,3.1e-05,3.7e-05,4.7e-05,7.3e-05,3.8e-05,5.6e-05,5.7e-05,7.9e-05,5e-05,7.5e-05,5.7e-05,5.2e-05,5.4e-05,6.5e-05,5.4e-05,6e-05,6.1e-05,5.3e-05,0.000112,0.000105,3.6e-05,4.7e-05,6.1e-05,5e-05,5.5e-05,3.2e-05,5.1e-05,6e-05
341,6.1e-05,4.7e-05,6.1e-05,5.1e-05,5.9e-05,4.7e-05,5.5e-05,6.4e-05,6.1e-05,5.2e-05,4.7e-05,5e-05,5.6e-05,5e-05,0.000141,6.5e-05,5.9e-05,3.7e-05,6.3e-05,8.2e-05,5.3e-05,4.5e-05,8.2e-05,6.8e-05,5.4e-05,5.1e-05,4.5e-05,6.1e-05,8e-05,6.5e-05,6e-05,8.6e-05
342,5.1e-05,5.6e-05,4.5e-05,5.1e-05,9.1e-05,7.5e-05,8e-05,6.7e-05,5.3e-05,4.1e-05,9.6e-05,8.2e-05,5.3e-05,5.5e-05,6.9e-05,5.2e-05,7.7e-05,7.1e-05,7.9e-05,6.4e-05,9.9e-05,9.1e-05,8.1e-05,0.000144,4.9e-05,6.8e-05,4.6e-05,4.8e-05,6.2e-05,7.7e-05,5.7e-05,7.7e-05
343,5.5e-05,4.2e-05,4.9e-05,4.2e-05,5.7e-05,6.2e-05,6.3e-05,5.3e-05,0.000488,0.000108,0.000229,7.2e-05,6.8e-05,9.2e-05,5.3e-05,5.9e-05,6.6e-05,5.5e-05,5.5e-05,3.6e-05,0.000111,4.8e-05,6.5e-05,6.3e-05,4.8e-05,5e-05,7.9e-05,4e-05,4.6e-05,4.9e-05,0.000222,7.1e-05
344,7.5e-05,7.2e-05,0.000113,7.1e-05,6e-05,6.3e-05,6.8e-05,8.6e-05,8.1e-05,6.3e-05,6.2e-05,4.8e-05,4.8e-05,8.5e-05,8.3e-05,8.7e-05,4.3e-05,4.2e-05,4.3e-05,4e-05,4e-05,3.2e-05,6e-05,5.3e-05,4.6e-05,9.9e-05,6.2e-05,6.5e-05,6.1e-05,5.9e-05,8.8e-05,0.000119
345,5.3e-05,5.9e-05,5.6e-05,6.4e-05,4e-05,5.3e-05,9.1e-05,6.3e-05,4.6e-05,4.7e-05,4.4e-05,4.3e-05,5.4e-05,5.4e-05,6.8e-05,4.7e-05,5.3e-05,4.9e-05,6e-05,5.8e-05,7.3e-05,5e-05,5.4e-05,5.6e-05,4.1e-05,4.8e-05,4.1e-05,6e-05,4.3e-05,5.9e-05,4.7e-05,7.5e-05
346,5.8e-05,4.1e-05,4.8e-05,4.6e-05,3.2e-05,4.1e-05,5.7e-05,8.6e-05,3.3e-05,3.3e-05,5.4e-05,7.9e-05,3.2e-05,5.3e-05,7.6e-05,5.9e-05,0.000132,6.2e-05,6e-05,4.6e-05,6.7e-05,5.5e-05,8.7e-05,8.2e-05,3.9e-05,4e-05,3.9e-05,4.1e-05,4.1e-05,7.8e-05,9.3e-05,0.000115
347,6.4e-05,5.7e-05,5.5e-05,5.8e-05,9.8e-05,5.3e-05,5.7e-05,4.3e-05,5.9e-05,3.9e-05,6.6e-05,7.2e-05,4.7e-05,7e-05,5.4e-05,5.2e-05,7.4e-05,4.9e-05,3e-05,4.4e-05,8e-05,3.9e-05,5.1e-05,6.7e-05,0.000114,7.8e-05,4.3e-05,5.5e-05,8.3e-05,0.00011,7.5e-05,6.3e-05
348,7.2e-05,6e-05,5.7e-05,6.6e-05,7.1e-05,7.9e-05,5.7e-05,6.3e-05,6.2e-05,0.000116,6.6e-05,7.7e-05,5.5e-05,4.3e-05,5.1e-05,8.7e-05,5.7e-05,6.1e-05,9.4e-05,8.1e-05,5.2e-05,6.9e-05,0.000101,5.9e-05,4.8e-05,6.1e-05,8.4e-05,7.9e-05,5e-05,4.5e-05,6.7e-05,0.00017
349,9.9e-05,8.2e-05,8.9e-05,0.000103,6.3e-05,5.8e-05,5.2e-05,8.2e-05,5.3e-05,5.6e-05,3.5e-05,5.5e-05,7e-05,5.2e-05,5.2e-05,5.8e-05,5.7e-05,5.3e-05,5.8e-05,4.8e-05,6.2e-05,7.6e-05,5.5e-05,5.7e-05,5.6e-05,5.2e-05,6.3e-05,0.000222,6.2e-05,5.4e-05,0.000102,7.5e-05
350,7.8e-05,8.2e-05,6.6e-05,6.5e-05,6.9e-05,5.1e-05,5.3e-05,4.9e-05,3.8e-05,4e-05,3.8e-05,4.2e-05,4.7e-05,4.3e-05,6.2e-05,6.5e-05,5.2e-05,5.8e-05,4.7e-05,5e-05,4.5e-05,7.8e-05,8.6e-05,4.9e-05,3.9e-05,5.4e-05,6.6e-05,7.8e-05,4.2e-05,5.5e-05,4.6e-05,5.7e-05
351,5.3e-05,5.1e-05,5e-05,9.2e-05,6e-05,3.9e-05,5.1e-05,7.3e-05,4.6e-05,5.1e-05,5.1e-05,4.6e-05,6.6e-05,7.2e-05,5.5e-05,5.9e-05,4e-05,6.7e-05,8.3e-05,5.8e-05,6.6e-05,4.9e-05,5e-05,6e-05,7.9e-05,5.8e-05,6.1e-05,5.9e-05,3.9e-05,5.1e-05,8.5e-05,5.5e-05
352,5.7e-05,4.7e-05,7.4e-05,6.1e-05,5.8e-05,7.4e-05,5.3e-05,9.3e-05,0.000102,4.2e-05,4.5e-05,4.1e-05,8e-05,7.7e-05,4.5e-05,4.8e-05,6e-05,5.8e-05,5.9e-05,5.7e-05,5e-05,7.5e-05,0.000109,9.9e-05,5.5e-05,6e-05,5.4e-05,5.6e-05,5.9e-05,8.2e-05,6.8e-05,5.4e-05
353,4.3e-05,4e-05,4.3e-05,4.5e-05,4e-05,5.4e-05,4.5e-05,5.7e-05,5.8e-05,4.8e-05,9.9e-05,8.3e-05,5.7e-05,0.000101,0.000114,7.9e-05,5.3e-05,5.3e-05,0.000101,9.9e-05,6.4e-05,4.8e-05,4.4e-05,5.3e-05,6.1e-05,4.4e-05,6.4e-05,7.9e-05,7.7e-05,5.4e-05,0.000101,5.4e-05
354,7.3e-05,6.2e-05,5.3e-05,5.4e-05,7.8e-05,7.9e-05,5.6e-05,5.9e-05,6.6e-05,5.1e-05,4e-05,5.8e-05,5.9e-05,5e-05,4.1e-05,6.8e-05,6.3e-05,8.8e-05,0.000136,5.5e-05,5.7e-05,7.4e-05,5.9e-05,4.9e-05,4.1e-05,5e-05,6.6e-05,5.9e-05,5.3e-05,3.6e-05,0.000104,0.0001
355,8e-05,6.6e-05,9.7e-05,7.7e-05,5.2e-05,4.5e-05,6.9e-05,4.5e-05,0.000101,8.2e-05,4.6e-05,5.1e-05,4.7e-05,5.4e-05,5.4e-05,6.2e-05,6.1e-05,4.8e-05,5.6e-05,9.4e-05,6.2e-05,4.9e-05,7.1e-05,6.8e-05,5.2e-05,6e-05,8.1e-05,6.3e-05,5.1e-05,5.2e-05,6.7e-05,6.7e-05
356,5e-05,5.9e-05,5.5e-05,5.6e-05,4.2e-05,4.5e-05,5.1e-05,5.1e-05,4.8e-05,5.4e-05,4.7e-05,4.6e-05,6.1e-05,5.8e-05,7.5e-05,4.5e-05,5e-05,6e-05,5.6e-05,4.2e-05,5.3e-05,4.9e-05,6e-05,7e-05,5.3e-05,4.2e-05,7.9e-05,7.5e-05,5.4e-05,6.4e-05,6.9e-05,7.1e-05
357,8.1e-05,5.9e-05,4.9e-05,5e-05,6e-05,5e-05,0.000135,8.7e-05,4.3e-05,7.4e-05,4.1e-05,4.1e-05,8.8e-05,9.8e-05,0.000171,0.000354,9e-05,6.5e-05,8e-05,5.3e-05,6.1e-05,7.3e-05,6.1e-05,8.4e-05,5.8e-05,5e-05,4.9e-05,7e-05,4.5e-05,5e-05,6.9e-05,7.1e-05
358,4.6e-05,4.7e-05,4.8e-05,5e-05,4.5e-05,4.2e-05,3.9e-05,0.000137,4.7e-05,5.8e-05,6.8e-05,8.8e-05,0.000128,7.7e-05,5.4e-05,4.1e-05,6.1e-05,5.5e-05,5.7e-05,5.5e-05,9.2e-05,7.9e-05,0.000112,9.6e-05,4.4e-05,4.9e-05,4.7e-05,4.8e-05,4.9e-05,5.5e-05,4.4e-05,6.3e-05
359,5.4e-05,6.9e-05,0.000175,5.5e-05,0.000224,6.2e-05,5.9e-05,6.7e-05,4.5e-05,6.9e-05,5.4e-05,9.2e-05,5.4e-05,5.7e-05,4.8e-05,5.6e-05,5.8e-05,9.8e-05,0.000181,6.9e-05,3.8e-05,4.2e-05,4.9e-05,5.1e-05,4.1e-05,5.3e-05,5.8e-05,7.2e-05,4.5e-05,4e-05,5.9e-05,4.8e-05
360,6.8e-05,6.9e-05,5.7e-05,5e-05,5.9e-05,8.2e-05,5.1e-05,5.7e-05,5.2e-05,5.8e-05,4.1e-05,3.7e-05,5.5e-05,3.9e-05,8.3e-05,8.6e-05,4.7e-05,5.2e-05,6.1e-05,5.1e-05,9.1e-05,0.000213,4.3e-05,6.5e-05,4.1e-05,4.6e-05,7.1e-05,0.000127,4e-05,4.7e-05,0.000113,0.000112
361,6.3e-05,6.1e-05,5.7e-05,5.2e-05,4.1e-05,3.6e-05,4.7e-05,8.5e-05,4.1e-05,3.6e-05,3.6e-05,3.8e-05,4e-05,4.8e-05,6.5e-05,6e-05,4.6e-05,4.7e-05,6.4e-05,6e-05,3.7e-05,4e-05,4.7e-05,5.3e-05,3.9e-05,5.5e-05,5.6e-05,5.9e-05,4e-05,5e-05,6e-05,8.7e-05
362,5.4e-05,4.8e-05,5e-05,4.5e-05,4.1e-05,3.8e-05,5.6e-05,6.1e-05,4.5e-05,5.3e-05,5.3e-05,4.9e-05,4.6e-05,5e-05,5.1e-05,5.9e-05,4.2e-05,5e-05,4.1e-05,4.4e-05,3.7e-05,0.000308,5.6e-05,4.7e-05,5.1e-05,7.5e-05,5.5e-05,6.9e-05,6.4e-05,7.9e-05,0.00011,0.000264
363,5.8e-05,6.3e-05,4.4e-05,5.4e-05,5.1e-05,5e-05,5e-05,4.7e-05,4.7e-05,4.1e-05,6.3e-05,0.000106,7.8e-05,5.2e-05,4.6e-05,4.2e-05,0.000197,3.7e-05,4e-05,4.4e-05,4.6e-05,4.3e-05,0.000216,6.1e-05,5.9e-05,6.1e-05,4.1e-05,4.5e-05,5.9e-05,7.6e-05,4.2e-05,6.7e-05
