avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
360,0.000102,7.6e-05,4.9e-05,4.9e-05,0.000163,8.9e-05,6.8e-05,0.000101,5.4e-05,5.7e-05,4.7e-05,0.000121,8.5e-05,4.3e-05,6.6e-05,5.8e-05,4.9e-05,4.3e-05,7.7e-05,5.2e-05,7.9e-05,9.8e-05,5.2e-05,6.3e-05,4.9e-05,4.9e-05,5.8e-05,6e-05,4.4e-05,5.4e-05,0.000103,9.7e-05
361,6.3e-05,6.2e-05,7.4e-05,6.1e-05,4.8e-05,3.9e-05,5.1e-05,8.6e-05,4.5e-05,3.5e-05,4.7e-05,4.2e-05,6.1e-05,5.3e-05,8.4e-05,9.4e-05,7.6e-05,4.3e-05,4.7e-05,6e-05,5.9e-05,3.9e-05,4.5e-05,5.3e-05,5e-05,5.5e-05,5.9e-05,5.2e-05,4.3e-05,4.4e-05,7.3e-05,9.9e-05
362,5.8e-05,7.5e-05,5.3e-05,4.6e-05,4e-05,4.1e-05,5.9e-05,9.4e-05,4.6e-05,5.1e-05,4.5e-05,4.6e-05,4.6e-05,6.7e-05,5.5e-05,4.5e-05,4e-05,4.4e-05,4e-05,6.1e-05,3.7e-05,4.2e-05,6.6e-05,5.9e-05,5.5e-05,6.9e-05,8.7e-05,5.8e-05,6.7e-05,7.8e-05,8.2e-05,0.000115
363,6.3e-05,4.7e-05,5.5e-05,5.3e-05,4.4e-05,5.2e-05,5.5e-05,5.1e-05,4.7e-05,3.7e-05,7.9e-05,9.5e-05,7.9e-05,7e-05,3.8e-05,4.4e-05,4.2e-05,3.7e-05,4.1e-05,5.2e-05,0.000194,5.1e-05,5.2e-05,9e-05,4.9e-05,6.2e-05,4.8e-05,5.2e-05,4.8e-05,6.7e-05,8.5e-05,5.1e-05
364,6.3e-05,5.7e-05,5e-05,7e-05,4.7e-05,5e-05,7.9e-05,4.3e-05,7.9e-05,5.5e-05,8.3e-05,8.8e-05,5.3e-05,0.0001,5.9e-05,6.9e-05,9.9e-05,7.2e-05,3.8e-05,5.7e-05,3.7e-05,4.6e-05,6.7e-05,7.6e-05,4.5e-05,4.2e-05,5.1e-05,5.9e-05,7e-05,5.2e-05,5.7e-05,7.6e-05
365,5.3e-05,6.2e-05,6.9e-05,0.000108,8.1e-05,0.000191,6.1e-05,8.3e-05,5.1e-05,5.1e-05,5.1e-05,4.1e-05,5.9e-05,7.3e-05,4.3e-05,5.9e-05,7.2e-05,7.2e-05,8.1e-05,9.3e-05,9e-05,8.3e-05,6.4e-05,5.9e-05,4.7e-05,4.8e-05,4.9e-05,6e-05,5.9e-05,6.5e-05,7.7e-05,6.7e-05
366,7.5e-05,9.9e-05,6.9e-05,6.6e-05,5.3e-05,5.2e-05,6.2e-05,5.9e-05,0.000244,0.000214,4.6e-05,5e-05,6.5e-05,4.8e-05,0.000106,7.9e-05,6.4e-05,6e-05,9.2e-05,7.2e-05,7.2e-05,7.7e-05,4.1e-05,5.5e-05,4.9e-05,6e-05,5.4e-05,7.6e-05,4.3e-05,4.4e-05,7.3e-05,8e-05
367,7.6e-05,6.7e-05,5.7e-05,5.5e-05,4.8e-05,4.3e-05,7.1e-05,6.7e-05,6.4e-05,8.7e-05,4.5e-05,4.9e-05,4.5e-05,5.7e-05,6.6e-05,6.1e-05,7.2e-05,8.1e-05,4.6e-05,6.3e-05,4.5e-05,5.8e-05,5.6e-05,6.4e-05,6e-05,5e-05,7.4e-05,7.5e-05,5.9e-05,5.3e-05,8.9e-05,7.8e-05
368,6.3e-05,6.2e-05,4.9e-05,4.6e-05,3.7e-05,5.5e-05,4.9e-05,5.6e-05,5.1e-05,4.1e-05,4.1e-05,4e-05,4.4e-05,4.8e-05,6.8e-05,4e-05,4.8e-05,5.1e-05,6.4e-05,8.7e-05,4.2e-05,4.4e-05,0.000114,7.2e-05,8e-05,6.4e-05,5.2e-05,6.1e-05,4.5e-05,5.6e-05,9.7e-05,9.3e-05
369,4.8e-05,7e-05,4.7e-05,4.5e-05,4.6e-05,3.9e-05,4.8e-05,5e-05,4.4e-05,5.1e-05,8.6e-05,0.000216,0.000117,8.1e-05,7.6e-05,0.000135,4.5e-05,5.5e-05,5.4e-05,4.5e-05,5e-05,4.6e-05,8.4e-05,5.8e-05,4.9e-05,4.1e-05,5e-05,4e-05,5.8e-05,5.2e-05,5.2e-05,6.7e-05
370,4.9e-05,4.2e-05,6.8e-05,5.5e-05,3.6e-05,8e-05,4.4e-05,4.8e-05,4.3e-05,4.7e-05,4.6e-05,5.6e-05,4.4e-05,4.4e-05,7.3e-05,4.7e-05,6.5e-05,5.6e-05,7.6e-05,7.2e-05,5.1e-05,4.8e-05,4.6e-05,8.4e-05,4.9e-05,5.5e-05,4.5e-05,5.4e-05,5.2e-05,6.1e-05,8.2e-05,7.5e-05
371,4.7e-05,6.3e-05,7.4e-05,8.3e-05,8.2e-05,8.6e-05,4.1e-05,5e-05,8.4e-05,8.8e-05,4.6e-05,3.9e-05,5.4e-05,6.4e-05,6.1e-05,6e-05,6.2e-05,4.5e-05,4.3e-05,4.8e-05,7.4e-05,6.3e-05,6.5e-05,6.6e-05,7.9e-05,5.1e-05,5e-05,8.8e-05,5.3e-05,5.6e-05,5.6e-05,7.2e-05
372,6.4e-05,6e-05,5e-05,7.8e-05,6.1e-05,9.8e-05,5e-05,6.7e-05,9.4e-05,7.8e-05,5.4e-05,6.1e-05,4.7e-05,5.8e-05,8.8e-05,0.000119,6.5e-05,6.1e-05,6.4e-05,5e-05,8.1e-05,0.000199,7.2e-05,7.7e-05,6.3e-05,5.2e-05,5.6e-05,6.2e-05,4.1e-05,4.9e-05,8e-05,6.9e-05
373,4.2e-05,5.3e-05,4.5e-05,4.8e-05,4.8e-05,5.5e-05,8.2e-05,6e-05,5.7e-05,3.9e-05,6.8e-05,5.8e-05,5.2e-05,6.8e-05,4.6e-05,3.8e-05,5.1e-05,7.9e-05,6.5e-05,4.9e-05,4.3e-05,5.3e-05,4.6e-05,6.5e-05,9.6e-05,0.000136,4.4e-05,5e-05,4.1e-05,7.7e-05,7.1e-05,7.6e-05
374,4e-05,4e-05,3.9e-05,3.8e-05,4.6e-05,4.9e-05,5.7e-05,6.4e-05,3.9e-05,6.9e-05,4.8e-05,5.8e-05,7.1e-05,7.8e-05,5.6e-05,4e-05,7.6e-05,0.000357,5.9e-05,6.5e-05,6.5e-05,6.2e-05,7.1e-05,8.4e-05,3.7e-05,4.2e-05,4e-05,5.5e-05,6e-05,7.1e-05,5.4e-05,4.9e-05
375,5.4e-05,3.7e-05,8.4e-05,0.000345,5e-05,4.3e-05,5.8e-05,5.8e-05,3.6e-05,5.3e-05,9.4e-05,8.2e-05,4.9e-05,4e-05,4.1e-05,5.9e-05,4.9e-05,5.1e-05,6e-05,7.4e-05,5.7e-05,5e-05,3.7e-05,4.9e-05,4.3e-05,4.8e-05,3.9e-05,4.8e-05,4.5e-05,4.6e-05,5.5e-05,6.8e-05
376,3.3e-05,4.2e-05,7.2e-05,4.3e-05,4.9e-05,5e-05,4.1e-05,3.3e-05,6.9e-05,5e-05,4.4e-05,4.4e-05,4.1e-05,5.4e-05,5.9e-05,6.8e-05,6.4e-05,5.6e-05,6.3e-05,6.4e-05,5.8e-05,4.6e-05,8.8e-05,5e-05,4.1e-05,6.1e-05,5e-05,6.2e-05,5.3e-05,5.9e-05,6.6e-05,8.6e-05
377,7.6e-05,6.2e-05,7.8e-05,4.3e-05,0.000106,7.4e-05,7.1e-05,3.8e-05,5.8e-05,6.4e-05,6.4e-05,4.6e-05,4.6e-05,3.9e-05,4.6e-05,4.9e-05,4.9e-05,5.1e-05,5.9e-05,8.6e-05,0.000133,0.000104,8.2e-05,5.5e-05,4.5e-05,4.6e-05,5.1e-05,6.9e-05,5e-05,5.2e-05,6.1e-05,0.000166
378,8.1e-05,8e-05,8.7e-05,8.7e-05,6.2e-05,6.1e-05,5.8e-05,5.9e-05,6.4e-05,6.5e-05,3.8e-05,4.4e-05,5.3e-05,4.1e-05,5.3e-05,5.9e-05,3.5e-05,5.5e-05,4.2e-05,5.1e-05,0.000109,8.5e-05,7.2e-05,6.1e-05,7.1e-05,0.000133,5e-05,5.4e-05,3.6e-05,3.8e-05,5.6e-05,4.5e-05
379,6.5e-05,8.2e-05,5.8e-05,5.8e-05,4.5e-05,0.000166,5.1e-05,7.8e-05,4.8e-05,5.1e-05,4.2e-05,0.000137,5e-05,6.2e-05,4.2e-05,4.7e-05,3.7e-05,5.2e-05,5.5e-05,4.8e-05,4.4e-05,3.9e-05,8.9e-05,8e-05,6.3e-05,6.4e-05,3.7e-05,4.3e-05,5.1e-05,4.5e-05,6.4e-05,8.5e-05
380,5e-05,4.3e-05,9.8e-05,3.5e-05,4.5e-05,3.8e-05,4.2e-05,3.9e-05,4.2e-05,4.4e-05,6.6e-05,0.000103,4.2e-05,5.3e-05,4.4e-05,4.2e-05,7.3e-05,6.8e-05,7.8e-05,0.000601,4.7e-05,6.1e-05,5.1e-05,5.1e-05,5.5e-05,6.4e-05,4.6e-05,5.8e-05,9.6e-05,0.0001,6.1e-05,8.7e-05
381,5.7e-05,5.1e-05,8.7e-05,7.7e-05,4.6e-05,4.7e-05,5.1e-05,4.8e-05,4.3e-05,4e-05,5.3e-05,5.9e-05,5.2e-05,5.5e-05,7.8e-05,6.4e-05,6e-05,5.7e-05,5.2e-05,5.6e-05,5e-05,4.8e-05,3.5e-05,4.8e-05,6.1e-05,6.9e-05,5.1e-05,5.4e-05,5.2e-05,5.6e-05,5e-05,4.1e-05
382,5.1e-05,4.5e-05,0.000258,0.000101,8.6e-05,6.2e-05,5.4e-05,4.2e-05,4.3e-05,4.5e-05,5.5e-05,5.3e-05,5.3e-05,5.7e-05,5.5e-05,9.3e-05,4.8e-05,4.1e-05,4.6e-05,6.6e-05,5.8e-05,4.4e-05,7.5e-05,6.9e-05,4e-05,7.3e-05,9.6e-05,8.6e-05,3.9e-05,4.7e-05,4.8e-05,4.2e-05
383,5.6e-05,5.3e-05,3.7e-05,4.8e-05,5.3e-05,6.3e-05,4.3e-05,4.4e-05,9.3e-05,9e-05,5.2e-05,5.6e-05,5e-05,4.7e-05,7.4e-05,6.8e-05,5.5e-05,5.8e-05,5.8e-05,0.000129,5.9e-05,8.6e-05,4.1e-05,7.4e-05,8.3e-05,0.0001,4.4e-05,6.7e-05,7.1e-05,5.8e-05,5.7e-05,4.9e-05
384,6.8e-05,8.7e-05,4.7e-05,3.9e-05,4.9e-05,4.8e-05,6.6e-05,7.5e-05,4.3e-05,4.3e-05,4.1e-05,4.9e-05,0.000141,7.1e-05,5.4e-05,4.6e-05,4.3e-05,3.4e-05,5.1e-05,5.4e-05,5.4e-05,4.8e-05,4.5e-05,4.5e-05,8.4e-05,6.9e-05,4.4e-05,6.5e-05,5.5e-05,5.3e-05,5.8e-05,4.9e-05
385,4.6e-05,4.4e-05,4.7e-05,4.9e-05,5e-05,4.3e-05,5.4e-05,5.8e-05,5.1e-05,4.6e-05,5.3e-05,5.8e-05,0.000142,8.5e-05,5.9e-05,5.1e-05,4.7e-05,5.2e-05,6.4e-05,5.7e-05,4.5e-05,5.5e-05,7.1e-05,4.8e-05,3.7e-05,5.2e-05,4.5e-05,4.2e-05,7.2e-05,4.1e-05,7.3e-05,9.3e-05
386,4.3e-05,5e-05,5.5e-05,5.8e-05,4.4e-05,5.7e-05,4.6e-05,5.1e-05,4.7e-05,5.7e-05,7.7e-05,0.000115,4.5e-05,4.2e-05,4.5e-05,4.6e-05,8.1e-05,7.4e-05,4.9e-05,6.3e-05,9.5e-05,4.9e-05,4.6e-05,6.3e-05,3.9e-05,4.3e-05,4.9e-05,5.9e-05,7e-05,7.2e-05,8.7e-05,7.4e-05
387,4.3e-05,4e-05,6.2e-05,5.7e-05,5.1e-05,4.3e-05,5.2e-05,5.3e-05,7.2e-05,0.000101,8.5e-05,3.7e-05,5.1e-05,5.9e-05,7.5e-05,0.000118,3.6e-05,3.6e-05,4.3e-05,5.1e-05,5.3e-05,4.3e-05,3.2e-05,4.6e-05,0.000607,6e-05,6.2e-05,7.2e-05,6.5e-05,4.7e-05,4.9e-05,4.4e-05
388,3.9e-05,4e-05,4.3e-05,4.5e-05,6.1e-05,4.9e-05,4.8e-05,4.7e-05,8.6e-05,8.4e-05,3.7e-05,3.7e-05,3.7e-05,4.1e-05,5.9e-05,3.4e-05,5.3e-05,8.4e-05,6.2e-05,6.6e-05,5.2e-05,7.8e-05,6.5e-05,6.8e-05,4.2e-05,4.3e-05,4.4e-05,5.4e-05,4.7e-05,4.1e-05,6.1e-05,3.9e-05
389,5.1e-05,8.8e-05,5.5e-05,4.4e-05,6.3e-05,6.6e-05,6.4e-05,5.2e-05,0.000973,6e-05,5e-05,6e-05,5e-05,5.7e-05,4.7e-05,4.7e-05,3.6e-05,3.8e-05,5.1e-05,4.3e-05,6.7e-05,6e-05,3.8e-05,4.5e-05,8.1e-05,0.000109,4e-05,4.8e-05,4.5e-05,4.4e-05,5e-05,3.5e-05
390,6.1e-05,6e-05,4.4e-05,4.2e-05,3.5e-05,5.1e-05,5.7e-05,6.7e-05,7e-05,6.1e-05,4.4e-05,5.3e-05,7.5e-05,0.000161,4.6e-05,5.8e-05,4.5e-05,4.9e-05,4.6e-05,4.7e-05,4.7e-05,5.4e-05,4.9e-05,5.9e-05,4.4e-05,5.1e-05,3.5e-05,4.9e-05,5.6e-05,4.3e-05,5e-05,5e-05
391,4.2e-05,3.3e-05,5.4e-05,4.4e-05,3.5e-05,0.000116,3.6e-05,5e-05,4.1e-05,4.8e-05,0.000107,7.7e-05,7.1e-05,0.000131,4.3e-05,4.6e-05,7e-05,7.4e-05,6.2e-05,6.3e-05,5.7e-05,4.3e-05,5.6e-05,0.000162,3.8e-05,3.9e-05,0.00015,4.6e-05,7.8e-05,7.4e-05,5.4e-05,6.7e-05
392,5.2e-05,5e-05,7.9e-05,0.00011,5.5e-05,6.2e-05,5.9e-05,5.2e-05,5.3e-05,4.5e-05,4.7e-05,5e-05,4.9e-05,3.9e-05,7.6e-05,6.3e-05,5.3e-05,7.4e-05,5.1e-05,7e-05,5.4e-05,4.4e-05,5.4e-05,0.000146,4.5e-05,4.5e-05,5.7e-05,5.3e-05,0.000113,0.000113,7.2e-05,6e-05
393,4.7e-05,4.6e-05,4.6e-05,5e-05,4.2e-05,6.1e-05,4.3e-05,4.9e-05,4.3e-05,3.9e-05,4.3e-05,4.7e-05,4.4e-05,4.5e-05,0.000127,8.8e-05,3.8e-05,6.8e-05,4.5e-05,4e-05,3.8e-05,5.1e-05,5.2e-05,0.000206,4.2e-05,4.8e-05,7.5e-05,9.1e-05,4.9e-05,8.3e-05,4e-05,4.2e-05
394,4.9e-05,7.6e-05,4.1e-05,5.5e-05,5.5e-05,6.4e-05,5.4e-05,4.2e-05,0.000129,6.1e-05,4.3e-05,4.6e-05,6.1e-05,3.3e-05,5.6e-05,5.2e-05,3.6e-05,3.9e-05,4e-05,4.8e-05,5.5e-05,5e-05,4.1e-05,5.1e-05,6.9e-05,6.3e-05,4.6e-05,5.4e-05,4.4e-05,5e-05,0.000108,5.4e-05
395,5.5e-05,7e-05,4e-05,4.9e-05,5.4e-05,6.6e-05,5.5e-05,4.1e-05,6.1e-05,7.8e-05,5.7e-05,5e-05,6.8e-05,0.000113,3.9e-05,4.1e-05,4.9e-05,4.3e-05,4.9e-05,3.5e-05,6.4e-05,0.000106,0.000125,9.3e-05,7.4e-05,5.9e-05,3.9e-05,4.9e-05,4.3e-05,5.8e-05,6.5e-05,4.4e-05
396,5.8e-05,5.5e-05,4.2e-05,4.9e-05,4.8e-05,4.8e-05,4.1e-05,5e-05,5.8e-05,6.6e-05,9.2e-05,9.1e-05,0.000112,0.000109,5.5e-05,8.9e-05,5e-05,4.9e-05,8.7e-05,5e-05,5.4e-05,4.9e-05,4.5e-05,5.5e-05,4e-05,5.6e-05,3.9e-05,4.8e-05,4.1e-05,5.6e-05,4.6e-05,4.4e-05
397,4.8e-05,4e-05,9.9e-05,7.3e-05,0.00044,7.3e-05,4.4e-05,4.8e-05,4.9e-05,5.6e-05,6.4e-05,0.000121,5.6e-05,5.9e-05,5.3e-05,4.7e-05,6.9e-05,8.6e-05,7.9e-05,8.7e-05,5.9e-05,5.1e-05,5e-05,5.6e-05,3.9e-05,5.3e-05,4.9e-05,6.8e-05,0.000111,7.3e-05,0.000103,0.000116
398,4.9e-05,4.9e-05,5.9e-05,7.4e-05,4.6e-05,6.1e-05,5.3e-05,6.6e-05,3.8e-05,5.1e-05,4.4e-05,5.2e-05,0.000138,4e-05,8.5e-05,7.2e-05,5.8e-05,3.6e-05,4.3e-05,5.4e-05,4e-05,5.5e-05,7.2e-05,6.5e-05,4.9e-05,4.8e-05,0.000129,0.000113,9.4e-05,0.001336,6.7e-05,0.000163
399,6.1e-05,4.3e-05,0.000141,5.9e-05,4.6e-05,4e-05,6.7e-05,5.2e-05,4.7e-05,4.2e-05,5e-05,5.4e-05,4.6e-05,6e-05,4.9e-05,6.3e-05,5.4e-05,3.8e-05,5.1e-05,5.7e-05,4.7e-05,6e-05,5.7e-05,6.2e-05,5.8e-05,5.5e-05,6.2e-05,9.5e-05,6e-05,6.2e-05,5.2e-05,7.2e-05
400,4.2e-05,0.000282,4.8e-05,4.4e-05,9.3e-05,9e-05,4.4e-05,6.5e-05,5.4e-05,6.7e-05,3.6e-05,3.9e-05,3.6e-05,4.2e-05,4.3e-05,4.6e-05,4.2e-05,4.1e-05,5.7e-05,7.2e-05,7e-05,6.8e-05,5.1e-05,5.7e-05,6.8e-05,8.1e-05,5.1e-05,4.6e-05,3.5e-05,3.9e-05,7.5e-05,4.4e-05
401,5.9e-05,5.7e-05,4.3e-05,2.8e-05,5.1e-05,4.8e-05,6.4e-05,6.4e-05,4.5e-05,4.4e-05,3.5e-05,3.7e-05,0.0001,7.2e-05,3.4e-05,3.1e-05,5.6e-05,4.2e-05,4.7e-05,4.4e-05,8.1e-05,5.5e-05,6.9e-05,7.1e-05,4.4e-05,5.4e-05,4.2e-05,4.2e-05,3.8e-05,4.7e-05,3.7e-05,4.7e-05
402,9.1e-05,8.8e-05,0.000151,8e-05,5e-05,8e-05,4.2e-05,4.4e-05,5.7e-05,4.6e-05,8.3e-05,6.6e-05,6.3e-05,6.4e-05,5.6e-05,6.4e-05,5.4e-05,5.8e-05,7.6e-05,6.4e-05,3.7e-05,4e-05,3.5e-05,4.4e-05,4e-05,4.8e-05,3.2e-05,3.8e-05,4.4e-05,4e-05,4.1e-05,3.9e-05
403,3.8e-05,6.7e-05,8.9e-05,8.1e-05,4.8e-05,4.9e-05,4.6e-05,4.5e-05,5.1e-05,7.9e-05,8.3e-05,8.7e-05,5.6e-05,8.4e-05,7.6e-05,7.8e-05,5e-05,7.9e-05,0.000108,4.4e-05,5.2e-05,4.2e-05,4.9e-05,5.1e-05,4.3e-05,4.6e-05,3.7e-05,9.1e-05,6.8e-05,6.8e-05,6.3e-05,6.7e-05
404,4.5e-05,4.2e-05,4.7e-05,5.2e-05,5.6e-05,4.1e-05,4.7e-05,5.3e-05,4.6e-05,4.2e-05,5.6e-05,5.2e-05,4.6e-05,4.5e-05,5.7e-05,6.5e-05,4.4e-05,0.000175,4.4e-05,4.1e-05,4.4e-05,5.5e-05,4.9e-05,7.4e-05,6e-05,7.1e-05,0.000111,0.000111,5.7e-05,0.000126,0.000104,8.8e-05
405,4.6e-05,3.8e-05,4.3e-05,4.4e-05,5e-05,5e-05,4.3e-05,6.4e-05,4.1e-05,5.2e-05,4.1e-05,4.3e-05,4.4e-05,4.5e-05,4.6e-05,4.1e-05,4e-05,6.7e-05,0.000389,0.000507,4.1e-05,4.5e-05,4.4e-05,4.6e-05,5.6e-05,9.3e-05,7.6e-05,7e-05,4.7e-05,9.6e-05,5.7e-05,4e-05
406,4.1e-05,4.8e-05,4.3e-05,5.5e-05,8.3e-05,0.000141,6.1e-05,8e-05,7.3e-05,0.000107,5e-05,9.1e-05,4.2e-05,5.4e-05,4.6e-05,5.5e-05,3.8e-05,3.6e-05,6.7e-05,3.8e-05,7e-05,6.3e-05,0.000147,6.6e-05,6.5e-05,7.2e-05,4.7e-05,5.9e-05,6.1e-05,4.6e-05,5.1e-05,4.7e-05
407,0.000121,7.6e-05,4.6e-05,6.2e-05,5.1e-05,5.6e-05,4.2e-05,5e-05,4.2e-05,4.6e-05,4.3e-05,4.3e-05,7.5e-05,7.9e-05,3.8e-05,4.8e-05,4.5e-05,5.3e-05,6.6e-05,4.7e-05,5.3e-05,5.3e-05,4.4e-05,5.3e-05,4e-05,0.000109,3.5e-05,5.3e-05,4.4e-05,4.5e-05,4e-05,4e-05
408,7.6e-05,9.8e-05,9.4e-05,0.000139,5.1e-05,4.7e-05,4.2e-05,7.3e-05,4.2e-05,9.7e-05,0.000139,0.000105,4e-05,7.5e-05,7.4e-05,6e-05,5.6e-05,4.7e-05,0.000106,6.1e-05,4.5e-05,6.5e-05,3e-05,4.8e-05,4.5e-05,4.4e-05,4.2e-05,3.8e-05,4.2e-05,3.8e-05,4.1e-05,3.9e-05
409,3.6e-05,4.5e-05,6.4e-05,7e-05,6.8e-05,4e-05,3.5e-05,4e-05,3.8e-05,5.4e-05,6e-05,7.8e-05,3.9e-05,5e-05,0.000135,7.5e-05,4.8e-05,4.5e-05,4.7e-05,4.5e-05,5.2e-05,0.000101,7e-05,7.7e-05,6.9e-05,3.5e-05,4.1e-05,4.4e-05,6.9e-05,8.8e-05,0.000108,8.2e-05
410,4.5e-05,3.6e-05,4.2e-05,4.6e-05,5.2e-05,5e-05,4.9e-05,5.1e-05,6.9e-05,5.5e-05,5e-05,5.1e-05,5.4e-05,4.6e-05,5.6e-05,4.9e-05,6.5e-05,3.6e-05,3.9e-05,3.8e-05,4.2e-05,3.9e-05,6.7e-05,5.8e-05,4.3e-05,5.1e-05,7.6e-05,7.6e-05,9e-05,7.7e-05,4e-05,5.8e-05
411,5.2e-05,4.1e-05,3.4e-05,3.1e-05,4.8e-05,3.9e-05,3.4e-05,4.5e-05,3.5e-05,3.5e-05,3.7e-05,4.6e-05,4e-05,4.7e-05,4.9e-05,3.8e-05,3.7e-05,4.2e-05,4.9e-05,5.3e-05,6.7e-05,6.7e-05,4.5e-05,5.8e-05,7.9e-05,0.000144,7.1e-05,4.1e-05,3.5e-05,3.7e-05,4.3e-05,8.9e-05
412,4.6e-05,4.8e-05,4.9e-05,5e-05,7.4e-05,6.1e-05,6.1e-05,6.5e-05,5.5e-05,5.5e-05,5.3e-05,4.5e-05,0.000198,0.000109,0.000104,4.1e-05,5.9e-05,8.5e-05,3.7e-05,3.6e-05,3.9e-05,4.6e-05,7.4e-05,5.5e-05,5.8e-05,8.3e-05,3.5e-05,4.4e-05,4e-05,5.3e-05,3.9e-05,5e-05
413,8.5e-05,8e-05,9.3e-05,7.7e-05,4.8e-05,8.2e-05,5.2e-05,6.4e-05,4.4e-05,4.5e-05,3.7e-05,5.2e-05,4.9e-05,6.4e-05,4.2e-05,4.1e-05,7.9e-05,5.3e-05,5.3e-05,6.6e-05,4.7e-05,5.9e-05,5e-05,4.3e-05,3.6e-05,5.4e-05,3.2e-05,4.2e-05,3.7e-05,4.2e-05,5.1e-05,5.1e-05
414,4.4e-05,4.9e-05,6.4e-05,7.5e-05,3.8e-05,4.5e-05,4.9e-05,5e-05,4e-05,4.3e-05,8.7e-05,7.2e-05,4.5e-05,5.7e-05,0.000109,0.000146,5.2e-05,6e-05,6.7e-05,5.9e-05,4.5e-05,4.7e-05,3.8e-05,6.1e-05,5.3e-05,4.1e-05,6.4e-05,5.7e-05,4e-05,5.3e-05,4.2e-05,4e-05
415,4.7e-05,5.4e-05,5.3e-05,3.7e-05,4.4e-05,4.5e-05,4.8e-05,5.1e-05,4.7e-05,4.8e-05,6.5e-05,8e-05,4.4e-05,4.7e-05,6.2e-05,7.1e-05,5.7e-05,3.8e-05,4.1e-05,4.6e-05,5.7e-05,4e-05,6.9e-05,5.3e-05,3.8e-05,4.1e-05,3.6e-05,4.5e-05,9.2e-05,9.5e-05,6.3e-05,5.6e-05
416,4.7e-05,4.4e-05,4.6e-05,4.6e-05,4.1e-05,4.5e-05,4.4e-05,4.7e-05,4.8e-05,5.7e-05,4.2e-05,4.1e-05,4.7e-05,3.9e-05,5.1e-05,4.5e-05,4.2e-05,5.4e-05,4.1e-05,3.7e-05,9.5e-05,0.000285,4e-05,8e-05,5.6e-05,6.6e-05,6.3e-05,8.3e-05,6.4e-05,7.2e-05,6e-05,6.9e-05
417,3.6e-05,4.8e-05,4.5e-05,6e-05,4.1e-05,5e-05,5.4e-05,5.8e-05,5.4e-05,4.7e-05,5e-05,3.7e-05,5.3e-05,7.7e-05,4.1e-05,4.8e-05,9.5e-05,5.3e-05,4.5e-05,0.000548,8.3e-05,6.1e-05,7.2e-05,6.7e-05,5.4e-05,7.4e-05,5.7e-05,5.1e-05,6.5e-05,5.9e-05,3.9e-05,5e-05
418,4.2e-05,4.3e-05,4.4e-05,4.4e-05,7.5e-05,7.1e-05,5.4e-05,4.3e-05,9.6e-05,8.1e-05,8.7e-05,4.8e-05,6.9e-05,7.1e-05,6.3e-05,4.9e-05,5.1e-05,6.9e-05,0.000118,9.1e-05,5.9e-05,4.2e-05,3.5e-05,4.6e-05,4e-05,5e-05,3.9e-05,4.3e-05,5.4e-05,4e-05,4.1e-05,4.3e-05
419,6.4e-05,6.6e-05,0.00016,8.1e-05,6.5e-05,7.5e-05,6e-05,5.9e-05,4.9e-05,5.7e-05,5.6e-05,4e-05,6.1e-05,6.1e-05,5.3e-05,8.8e-05,7e-05,5.5e-05,5.4e-05,5.6e-05,8e-05,4.8e-05,5.4e-05,4.3e-05,3.6e-05,4.7e-05,4.3e-05,4.4e-05,4.5e-05,4.9e-05,4.8e-05,4.5e-05
420,6.1e-05,0.000119,6.5e-05,6.6e-05,4.5e-05,5.5e-05,7.4e-05,5.7e-05,4.1e-05,9.9e-05,7e-05,8.6e-05,4.9e-05,6.3e-05,7.1e-05,6.5e-05,4.6e-05,4e-05,7.9e-05,4.3e-05,6.3e-05,7.4e-05,7.2e-05,6.7e-05,3.2e-05,5e-05,3.1e-05,3.8e-05,3.6e-05,3.7e-05,4.3e-05,3.7e-05
