journal_wr_bytes,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
0,10897.0,10663.0,10975.0,10201.0,10695.0,10878.0,10656.0,10781.0,9859.0,10315.0,9971.0,10662.0,10630.0,10756.0,9988.0,10587.0,11081.0,11056.0,10877.0,10241.0,11319.0,11130.0,11004.0,10609.0,10818.0,10722.0,10473.0,10422.0,11105.0,10867.0,11940.0,10575.0
1,10397.0,10950.0,10272.0,10599.0,10391.0,10688.0,10810.0,10635.0,9856.0,9635.0,10200.0,9972.0,10105.0,10036.0,9719.0,9780.0,10068.0,9802.0,11001.0,11214.0,10586.0,10207.0,10942.0,10667.0,10923.0,11258.0,10298.0,10686.0,10922.0,10602.0,10439.0,10501.0
2,13554.0,13055.0,13973.0,12167.0,14004.0,13705.0,13538.0,13038.0,12014.0,12878.0,11833.0,11714.0,11935.0,13188.0,11946.0,12468.0,12227.0,11494.0,12214.0,12294.0,12552.0,12602.0,12549.0,11950.0,14446.0,13901.0,14270.0,14896.0,13307.0,16281.0,15325.0,15084.0
3,19385.0,18007.0,19897.0,20954.0,19128.0,19415.0,15884.0,16158.0,16312.0,15435.0,16294.0,17040.0,15547.0,18696.0,16969.0,15809.0,16370.0,15927.0,16999.0,17529.0,16231.0,15522.0,16531.0,15632.0,15908.0,15955.0,15094.0,16294.0,15431.0,16537.0,16387.0,16087.0
4,13234.0,13124.0,12981.0,12613.0,13961.0,13947.0,16230.0,16681.0,19428.0,19563.0,16216.0,16557.0,13231.0,13142.0,19036.0,19520.0,13069.0,13045.0,12848.0,13316.0,13406.0,13170.0,12866.0,13890.0,11900.0,12329.0,12812.0,13159.0,12336.0,12317.0,12254.0,13276.0
5,13241.0,13263.0,13797.0,13666.0,13320.0,13583.0,13361.0,13756.0,13016.0,12208.0,15515.0,15196.0,19505.0,20131.0,12772.0,12362.0,20050.0,19528.0,14521.0,14350.0,12702.0,12654.0,13097.0,13153.0,12507.0,13321.0,13090.0,13353.0,13072.0,12606.0,13500.0,13314.0
6,13552.0,14228.0,13532.0,13702.0,13374.0,13984.0,13714.0,13678.0,13957.0,14133.0,13758.0,14127.0,13635.0,14683.0,14044.0,13441.0,16808.0,15567.0,18829.0,19311.0,29628.0,29617.0,22418.0,23930.0,16036.0,15988.0,14290.0,13879.0,13773.0,13973.0,14545.0,13737.0
7,14042.0,14534.0,14610.0,14473.0,14033.0,14663.0,14544.0,14119.0,14882.0,14021.0,14293.0,14404.0,14161.0,15326.0,14661.0,14274.0,14073.0,14007.0,14762.0,13755.0,13701.0,13772.0,13193.0,14452.0,19459.0,19430.0,25739.0,24586.0,24682.0,21410.0,23196.0,24766.0
8,28481.0,27364.0,30015.0,29859.0,18260.0,18788.0,17314.0,16477.0,15895.0,15663.0,16016.0,15331.0,15683.0,16366.0,14671.0,14813.0,15926.0,15058.0,15410.0,15876.0,17111.0,15828.0,16274.0,16056.0,13727.0,14947.0,14983.0,15185.0,15005.0,14630.0,17136.0,16332.0
9,13450.0,13467.0,12975.0,12982.0,20499.0,21393.0,21513.0,21559.0,16647.0,17976.0,15028.0,15115.0,13125.0,13743.0,23690.0,24111.0,13164.0,12486.0,13201.0,13123.0,13364.0,13038.0,13655.0,12337.0,13260.0,13182.0,13564.0,13034.0,13549.0,12922.0,13362.0,13627.0
10,14968.0,14495.0,15212.0,14831.0,14054.0,15032.0,15960.0,15509.0,21756.0,21584.0,28864.0,28589.0,21081.0,20780.0,17947.0,16132.0,20523.0,19314.0,16051.0,15993.0,15128.0,14883.0,14512.0,14610.0,14729.0,14362.0,15298.0,14976.0,15805.0,14955.0,15481.0,15070.0
11,18033.0,17619.0,18017.0,16629.0,16501.0,17542.0,16955.0,16350.0,16787.0,16037.0,15672.0,16128.0,21667.0,23160.0,15920.0,14768.0,21424.0,18323.0,28544.0,27122.0,22528.0,23149.0,23293.0,21679.0,16532.0,18495.0,16683.0,18148.0,17149.0,17402.0,18012.0,17450.0
12,15146.0,16295.0,13809.0,15497.0,15760.0,15387.0,16913.0,16950.0,16853.0,15419.0,16970.0,14827.0,16341.0,17647.0,15747.0,16029.0,16713.0,16714.0,17117.0,16906.0,17359.0,17768.0,22365.0,23667.0,31421.0,33990.0,23511.0,24715.0,25043.0,22489.0,17281.0,16459.0
13,17173.0,17655.0,29139.0,28125.0,12845.0,12793.0,12933.0,13438.0,13138.0,13305.0,12946.0,12970.0,13078.0,13095.0,13031.0,13217.0,13001.0,14091.0,13691.0,13102.0,13676.0,13854.0,13264.0,13693.0,16419.0,16831.0,19433.0,20637.0,14434.0,14132.0,24550.0,24902.0
14,27363.0,26784.0,18427.0,17953.0,24796.0,25920.0,19452.0,20818.0,15879.0,15702.0,17296.0,16645.0,16165.0,17419.0,27062.0,27287.0,16828.0,16470.0,16889.0,16076.0,16982.0,16276.0,16712.0,16817.0,16470.0,17361.0,16461.0,15893.0,16265.0,16447.0,16611.0,17700.0
15,15985.0,16811.0,16482.0,15863.0,19201.0,19785.0,32351.0,31920.0,19010.0,18467.0,32449.0,30697.0,15498.0,16410.0,21087.0,20581.0,15130.0,15661.0,15048.0,15327.0,15947.0,15599.0,15892.0,14659.0,15554.0,15827.0,16510.0,15584.0,15651.0,15233.0,15442.0,15745.0
16,16272.0,16506.0,17430.0,16698.0,16614.0,17240.0,17059.0,17204.0,20512.0,21210.0,17004.0,19020.0,25287.0,28054.0,17688.0,15935.0,31233.0,31123.0,25086.0,26752.0,18350.0,19227.0,17908.0,17730.0,16665.0,16343.0,17575.0,18132.0,17309.0,16927.0,17909.0,16471.0
17,15266.0,15047.0,15370.0,14359.0,14896.0,15855.0,15451.0,15407.0,16670.0,16027.0,16125.0,15070.0,19568.0,20417.0,17258.0,15955.0,24681.0,21890.0,23027.0,22759.0,30122.0,32178.0,25391.0,25177.0,13811.0,14283.0,14081.0,14868.0,29431.0,26885.0,15368.0,15255.0
18,15261.0,15532.0,19799.0,20942.0,15040.0,14852.0,14923.0,15372.0,13641.0,14222.0,14398.0,14357.0,13580.0,14586.0,14613.0,13998.0,14733.0,13652.0,14338.0,14736.0,19155.0,20001.0,16454.0,17015.0,24818.0,28138.0,22927.0,24342.0,19999.0,20876.0,22178.0,20981.0
19,24128.0,23958.0,31612.0,28689.0,15539.0,17025.0,16535.0,16767.0,15380.0,14780.0,15322.0,15515.0,15375.0,16283.0,20640.0,18388.0,15728.0,15029.0,15281.0,15845.0,15291.0,15318.0,14850.0,15643.0,19310.0,19521.0,23115.0,24528.0,17690.0,18289.0,24161.0,25356.0
20,18876.0,19510.0,14289.0,13877.0,30632.0,33329.0,19863.0,18024.0,15648.0,15010.0,20792.0,20165.0,15805.0,16188.0,33843.0,32076.0,15648.0,14804.0,15483.0,15375.0,15904.0,15269.0,15347.0,15542.0,13500.0,13640.0,13380.0,14016.0,14336.0,13749.0,13735.0,14176.0
21,18559.0,18977.0,18569.0,18791.0,20950.0,26802.0,25320.0,24124.0,25047.0,25379.0,35645.0,36037.0,17846.0,18971.0,18864.0,19342.0,17405.0,16643.0,16855.0,15798.0,16783.0,18446.0,17264.0,15854.0,17292.0,17929.0,18175.0,18269.0,16759.0,18831.0,17888.0,17923.0
22,17974.0,16247.0,15731.0,18144.0,16720.0,17478.0,17550.0,18757.0,18628.0,19397.0,18512.0,18679.0,30490.0,36549.0,19586.0,17787.0,29454.0,30696.0,34111.0,28763.0,19108.0,21692.0,20674.0,20017.0,17303.0,18403.0,18187.0,17853.0,19625.0,19438.0,17861.0,17854.0
23,17311.0,16179.0,15829.0,16559.0,16291.0,17316.0,16339.0,16027.0,17983.0,16688.0,16196.0,16854.0,17961.0,21959.0,16819.0,15954.0,20640.0,17516.0,21262.0,19905.0,23660.0,21599.0,27981.0,33995.0,17035.0,17441.0,16894.0,15458.0,27880.0,27697.0,16749.0,16302.0
24,13814.0,13684.0,56198.0,43079.0,12989.0,14081.0,13488.0,13258.0,14071.0,13361.0,13231.0,13762.0,13669.0,13770.0,13534.0,12638.0,13689.0,16125.0,16372.0,15474.0,21319.0,21975.0,20412.0,24293.0,27511.0,31061.0,20060.0,20349.0,15006.0,14668.0,20209.0,20064.0
25,27528.0,30772.0,18572.0,19495.0,16942.0,16710.0,17627.0,18316.0,15631.0,15481.0,15672.0,15324.0,15999.0,15385.0,19655.0,20035.0,16312.0,15479.0,15977.0,16043.0,14695.0,15854.0,15588.0,15378.0,17915.0,17560.0,18230.0,20088.0,17331.0,17181.0,26389.0,25114.0
26,19018.0,19141.0,14050.0,14098.0,24373.0,24076.0,21074.0,20982.0,16321.0,16724.0,29565.0,27238.0,15739.0,15802.0,25106.0,24861.0,13938.0,14043.0,14940.0,13930.0,13748.0,14208.0,14151.0,14271.0,13009.0,13829.0,13348.0,14127.0,13271.0,13980.0,14152.0,14259.0
27,18863.0,18573.0,18502.0,18427.0,21471.0,22280.0,25141.0,23156.0,33208.0,36143.0,20481.0,19774.0,19740.0,19496.0,19619.0,17275.0,20648.0,18789.0,18458.0,18429.0,17012.0,17775.0,17508.0,19024.0,16462.0,17212.0,16834.0,17183.0,17801.0,18112.0,17841.0,17803.0
28,16595.0,16778.0,17409.0,16515.0,15784.0,15826.0,16907.0,16965.0,18581.0,18531.0,15517.0,16132.0,31394.0,28832.0,15957.0,14695.0,29547.0,28859.0,27131.0,27548.0,17272.0,17081.0,16334.0,17303.0,15563.0,16854.0,16026.0,16097.0,29230.0,31742.0,16831.0,16078.0
29,16101.0,16539.0,20814.0,20400.0,15956.0,16540.0,16922.0,17094.0,16633.0,15928.0,16856.0,17078.0,22093.0,25478.0,17553.0,16421.0,19461.0,18756.0,19033.0,20956.0,25823.0,29783.0,29261.0,28304.0,17348.0,18606.0,15708.0,16462.0,20582.0,20835.0,18371.0,16902.0
30,15655.0,14575.0,25064.0,23566.0,14922.0,15028.0,15418.0,14733.0,14425.0,13913.0,14697.0,13814.0,14492.0,15633.0,14511.0,14102.0,14452.0,14359.0,14564.0,14977.0,19988.0,19377.0,15423.0,16059.0,29638.0,31196.0,23092.0,24276.0,16839.0,18004.0,24683.0,24589.0
31,25341.0,25634.0,14831.0,15236.0,16091.0,16508.0,16014.0,15820.0,14635.0,15619.0,20725.0,20023.0,14989.0,14783.0,20438.0,18780.0,15523.0,15589.0,15084.0,15477.0,15617.0,14901.0,15361.0,15100.0,16465.0,17026.0,18219.0,17740.0,15342.0,15926.0,28113.0,22764.0
32,19329.0,19197.0,16660.0,15900.0,26660.0,26375.0,21538.0,24130.0,20035.0,17457.0,23582.0,25324.0,16879.0,18016.0,24645.0,24714.0,15981.0,16072.0,16299.0,15411.0,15644.0,15951.0,15625.0,16781.0,14978.0,15309.0,15940.0,15653.0,15240.0,16057.0,15858.0,16356.0
33,18613.0,19288.0,18607.0,18921.0,22288.0,22954.0,27452.0,26652.0,29312.0,33701.0,17402.0,17450.0,17423.0,19606.0,18313.0,15453.0,19992.0,20490.0,16967.0,17207.0,16470.0,18123.0,16856.0,17785.0,15892.0,17005.0,17447.0,18161.0,16682.0,17699.0,18409.0,17456.0
34,15729.0,15057.0,14892.0,15200.0,15532.0,15961.0,14902.0,16135.0,16298.0,15633.0,16797.0,15189.0,30053.0,30869.0,14961.0,14869.0,30944.0,28106.0,26675.0,24976.0,16390.0,17093.0,17847.0,16924.0,14296.0,15518.0,14672.0,15541.0,25490.0,22424.0,15574.0,15918.0
35,15526.0,15465.0,36495.0,34464.0,15193.0,16647.0,16832.0,15712.0,16789.0,15308.0,15777.0,15953.0,17490.0,18526.0,15864.0,15273.0,20111.0,19113.0,19638.0,20176.0,25898.0,25126.0,28061.0,30104.0,14876.0,16764.0,15983.0,16852.0,19067.0,19663.0,17753.0,16975.0
36,15496.0,16422.0,17172.0,16305.0,15891.0,15492.0,15654.0,16292.0,16270.0,14875.0,14628.0,15538.0,14726.0,16574.0,14551.0,14291.0,16597.0,15741.0,15756.0,15403.0,19543.0,18631.0,17327.0,19015.0,29035.0,32801.0,28106.0,29269.0,16804.0,17006.0,26390.0,24348.0
37,28654.0,29090.0,17077.0,16896.0,15434.0,15532.0,15683.0,15207.0,16875.0,15479.0,34237.0,34231.0,16337.0,16189.0,26055.0,23550.0,15419.0,13982.0,14454.0,14046.0,14642.0,15750.0,14874.0,14720.0,20051.0,19029.0,18665.0,20233.0,18775.0,16655.0,22913.0,24054.0
38,20222.0,17995.0,16295.0,14589.0,29103.0,29424.0,25673.0,24299.0,21876.0,20403.0,17372.0,17656.0,16139.0,16496.0,20950.0,18156.0,15451.0,14809.0,15384.0,15393.0,15950.0,15929.0,15910.0,16817.0,14202.0,15352.0,14416.0,16320.0,14770.0,14907.0,15780.0,16919.0
39,21458.0,22337.0,21035.0,21725.0,21999.0,24637.0,26388.0,26599.0,37063.0,36893.0,20061.0,20216.0,21554.0,24302.0,19899.0,21151.0,19730.0,20349.0,20246.0,21238.0,21078.0,18981.0,19497.0,20480.0,18337.0,22113.0,19610.0,20590.0,19491.0,20331.0,23082.0,21148.0
40,17062.0,17021.0,20418.0,20428.0,17002.0,18255.0,15805.0,17882.0,18572.0,18900.0,18039.0,17312.0,38277.0,41383.0,19392.0,17037.0,25519.0,25182.0,31882.0,31531.0,19180.0,19548.0,19189.0,19979.0,16848.0,17974.0,17221.0,18533.0,31329.0,30709.0,18828.0,18681.0
41,17694.0,16254.0,33981.0,35477.0,16942.0,17494.0,17807.0,17248.0,18231.0,17455.0,18601.0,17469.0,19115.0,21141.0,17271.0,16916.0,20232.0,20587.0,20829.0,22116.0,30700.0,30857.0,28354.0,26173.0,19272.0,20581.0,19785.0,18755.0,18587.0,18784.0,18033.0,17774.0
42,14461.0,14473.0,14370.0,14274.0,13652.0,15404.0,13613.0,14257.0,15416.0,15588.0,20705.0,17996.0,14340.0,15591.0,14871.0,14430.0,15517.0,15122.0,14696.0,16041.0,20273.0,20163.0,16024.0,16116.0,25967.0,28753.0,30150.0,30921.0,16067.0,14753.0,24324.0,22497.0
43,29206.0,31245.0,18457.0,18442.0,18126.0,17539.0,16985.0,17587.0,17237.0,16779.0,21457.0,20560.0,15671.0,17414.0,26690.0,28311.0,17670.0,17343.0,18058.0,16180.0,17342.0,17889.0,16461.0,17762.0,17018.0,18187.0,18316.0,20237.0,18902.0,17520.0,26013.0,28676.0
44,19288.0,18038.0,17024.0,16795.0,36623.0,35021.0,26229.0,26203.0,18418.0,19058.0,17925.0,16353.0,15448.0,17192.0,24884.0,21821.0,16305.0,15334.0,16013.0,15473.0,15986.0,16269.0,16079.0,17279.0,15025.0,16221.0,16124.0,16148.0,16157.0,16406.0,16483.0,15943.0
45,15762.0,16812.0,18172.0,17435.0,20678.0,21292.0,20388.0,22451.0,30306.0,28319.0,16563.0,17130.0,17064.0,19132.0,17040.0,16543.0,23523.0,22690.0,18657.0,18353.0,15960.0,16771.0,17411.0,17271.0,16966.0,18091.0,17385.0,18164.0,17448.0,17699.0,17316.0,17319.0
46,15546.0,16177.0,30560.0,31338.0,14600.0,15804.0,15921.0,16113.0,16516.0,16321.0,17011.0,15394.0,22182.0,24433.0,16367.0,16010.0,25948.0,24888.0,27826.0,28670.0,17801.0,17385.0,19646.0,17808.0,15141.0,15940.0,16266.0,15672.0,29405.0,29462.0,16134.0,16623.0
47,14688.0,14829.0,15633.0,15147.0,15078.0,14941.0,15238.0,14787.0,14836.0,15260.0,14410.0,14237.0,16527.0,18364.0,15108.0,14424.0,15717.0,16552.0,17623.0,17555.0,24256.0,22825.0,27466.0,28059.0,25267.0,25854.0,16528.0,16684.0,20135.0,19584.0,15434.0,15835.0
48,15059.0,14521.0,15054.0,15230.0,14898.0,15277.0,14772.0,14683.0,12957.0,13811.0,39669.0,40058.0,13055.0,14393.0,14203.0,12961.0,14530.0,13777.0,14282.0,14090.0,15946.0,16063.0,14872.0,14570.0,17135.0,16818.0,33601.0,33164.0,13558.0,13638.0,21346.0,20105.0
49,33303.0,44391.0,17169.0,17804.0,19227.0,19281.0,17639.0,19410.0,18170.0,19056.0,16907.0,17074.0,17587.0,18233.0,29037.0,27208.0,17724.0,17093.0,18466.0,17475.0,18533.0,19372.0,17601.0,17505.0,18032.0,17208.0,17730.0,18158.0,18380.0,17695.0,24439.0,24032.0
50,21582.0,19578.0,19205.0,18201.0,31167.0,33590.0,24325.0,24983.0,22821.0,24071.0,17536.0,16019.0,16213.0,16709.0,22049.0,21350.0,17708.0,17502.0,17291.0,17796.0,18318.0,17341.0,17046.0,17435.0,16240.0,18312.0,17002.0,17493.0,17248.0,16961.0,17199.0,18948.0
51,17120.0,17273.0,23612.0,22483.0,21378.0,23392.0,20286.0,22744.0,28636.0,28799.0,19446.0,18879.0,17558.0,19680.0,19076.0,17701.0,26358.0,23359.0,19327.0,18677.0,17903.0,19384.0,18263.0,17348.0,17118.0,17510.0,19565.0,20015.0,19338.0,19581.0,18036.0,18756.0
52,16084.0,16345.0,21718.0,20061.0,15792.0,15890.0,16765.0,17205.0,16656.0,17635.0,15941.0,16291.0,33679.0,35966.0,16253.0,14860.0,25040.0,26199.0,24144.0,25858.0,16640.0,16829.0,19296.0,19300.0,17447.0,20336.0,15654.0,15691.0,27870.0,26115.0,17288.0,15767.0
53,14496.0,13984.0,14132.0,14246.0,13987.0,14644.0,13872.0,14593.0,14643.0,14956.0,24821.0,22288.0,14726.0,15138.0,14896.0,13188.0,14923.0,16223.0,15496.0,15824.0,24148.0,23968.0,25312.0,26565.0,26992.0,28225.0,16566.0,17113.0,16978.0,17603.0,15217.0,15768.0
54,31727.0,29600.0,15720.0,16359.0,15932.0,15440.0,15198.0,15744.0,16921.0,16067.0,28517.0,28284.0,16751.0,16519.0,15901.0,15837.0,17044.0,16117.0,16535.0,15972.0,16232.0,16029.0,16113.0,16561.0,16669.0,16098.0,26696.0,27353.0,16664.0,16195.0,24670.0,24817.0
55,22095.0,24197.0,17945.0,16834.0,17169.0,17410.0,17209.0,18031.0,19148.0,17669.0,17718.0,16972.0,16259.0,18042.0,27598.0,28240.0,17317.0,16694.0,17573.0,18459.0,16445.0,17090.0,16851.0,18116.0,17992.0,18149.0,18438.0,18160.0,17102.0,18669.0,29233.0,26656.0
56,15981.0,15863.0,17666.0,18198.0,24462.0,25347.0,29441.0,32643.0,23924.0,21937.0,15069.0,14660.0,14389.0,15992.0,21092.0,20170.0,15280.0,15112.0,16150.0,15622.0,15571.0,16905.0,15043.0,15059.0,14707.0,14892.0,14823.0,15582.0,15630.0,16189.0,15322.0,15652.0
