stat_bytes_avail,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
66,476628070400,459259547648,458974547968,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926596096,453379047424,456302104576
67,476628070400,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926596096,453379047424,456302104576
68,476628070400,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302043136
69,476628131840,459259609088,458974609408,472734498816,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
70,476628131840,459259609088,458974609408,472734498816,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231334912,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068979200,454794604544,465170173952,466926657536,453379047424,456302104576
71,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231334912,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
72,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
73,476628131840,459259609088,458974609408,472734560256,479737790464,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180795392,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
74,476628131840,459259609088,458974609408,472734560256,479737790464,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265376256,468161798144,448130797568,462231457792,477316960256,460180795392,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
75,476628131840,459259547648,458974609408,472734560256,479737790464,460091695104,468984037376,454364004352,467442667520,462117593088,465768574976,467265376256,468161798144,448130797568,462231457792,477316960256,460180795392,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
76,476628131840,459259547648,458974609408,472734560256,479737790464,460091695104,468984037376,454364004352,467442667520,462117593088,465768574976,467265376256,468161798144,448130797568,462231457792,477316960256,460180795392,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558536704,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
77,476628131840,459259547648,458974609408,472734560256,479737790464,460091695104,468984037376,454364004352,467442667520,462117593088,465768574976,467265376256,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558536704,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
78,476628070400,459259609088,458974547968,472734560256,479737831424,460091695104,468983975936,454364004352,467442667520,462117593088,465768574976,467265376256,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558536704,471068917760,454794604544,465170235392,466926657536,453379047424,456302104576
79,476628070400,459259609088,458974547968,472734560256,479737769984,460091695104,468983975936,454364004352,467442667520,462117593088,465768574976,467265376256,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068917760,454794604544,465170173952,466926657536,453379047424,456302104576
80,476628131840,459259609088,458974547968,472734560256,479737769984,460091695104,468983975936,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068917760,454794604544,465170173952,466926657536,453379047424,456302104576
81,476628131840,459259609088,458974547968,472734498816,479737831424,460091695104,468983975936,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231457792,477316960256,460180856832,476847198208,463886385152,459165614080,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068917760,454794604544,465170173952,466926657536,453379047424,456302104576
82,476628131840,459259609088,458974547968,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130736128,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068917760,454794604544,465170173952,466926657536,453379047424,456302104576
83,476628131840,459259609088,458974547968,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231396352,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068979200,454794604544,465170173952,466926657536,453379047424,456302104576
84,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231396352,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068856320,454794604544,465170235392,466926657536,453379047424,456302104576
85,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117593088,465768574976,467265437696,468161798144,448130797568,462231396352,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068856320,454794604544,465170235392,466926657536,453379047424,456302104576
86,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117593088,465768574976,467265437696,468161798144,448130797568,462231396352,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068856320,454794604544,465170235392,466926657536,453379047424,456302104576
87,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117593088,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475058974720,460558598144,471068979200,454794481664,465170235392,466926657536,453379047424,456302104576
88,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363942912,467442606080,462117593088,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475058974720,460558598144,471068917760,454794481664,465170235392,466926657536,453379047424,456302104576
89,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442606080,462117593088,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475058974720,460558598144,471068917760,454794481664,465170235392,466926657536,453379047424,456302104576
90,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363881472,467442667520,462117593088,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475058974720,460558598144,471068917760,454794481664,465170235392,466926657536,453379047424,456302104576
91,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363881472,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475058974720,460558598144,471068917760,454794481664,465170235392,466926657536,453378924544,456302104576
92,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363881472,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558598144,471068917760,454794604544,465170235392,466926657536,453378924544,456302104576
93,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363881472,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665951744,458673516544,475059015680,460558536704,471068979200,454794604544,465170235392,466926657536,453378924544,456302104576
94,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363881472,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558536704,471068979200,454794604544,465170235392,466926657536,453378924544,456302104576
95,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363881472,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170173952,466926657536,453379047424,456302104576
96,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454363942912,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170173952,466926657536,453379047424,456302104576
97,476628090880,459259609088,458974609408,472734498816,479737831424,460091695104,468984037376,454363942912,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
98,476628090880,459259609088,458974609408,472734498816,479737769984,460091695104,468984037376,454363942912,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165614080,468009885696,458771275776,461665890304,458673516544,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
99,476628090880,459259609088,458974609408,472734498816,479737769984,460091695104,468984037376,454363942912,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771214336,461665951744,458673455104,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
100,476628090880,459259609088,458974609408,472734560256,479737769984,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886385152,459165675520,468009885696,458771214336,461665951744,458673516544,475059015680,460558598144,471068979200,454794543104,465170235392,466926657536,453379047424,456302104576
101,476628090880,459259609088,458974609408,472734560256,479737769984,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886344192,459165675520,468009885696,458771214336,461665951744,458673516544,475059015680,460558598144,471068979200,454794543104,465170235392,466926596096,453379047424,456302104576
102,476628131840,459259609088,458974609408,472734560256,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886344192,459165675520,468009885696,458771214336,461665951744,458673516544,475058954240,460558598144,471068979200,454794543104,465170235392,466926596096,453379047424,456302104576
103,476628131840,459259609088,458974609408,472586919936,479737831424,460091695104,468984037376,454364004352,467442667520,462117654528,465768574976,467265437696,468161798144,448130797568,462231457792,477316960256,460180856832,476847198208,463886344192,459165675520,468009885696,458771275776,461665951744,458673516544,475058954240,460558598144,471068979200,454794604544,465170235392,466926596096,453379047424,456302104576
104,476628131840,459259609088,458974609408,472586919936,479737831424,460091695104,468836397056,454364004352,467295027200,462117654528,465768574976,467265437696,468161798144,447983157248,462231457792,477316960256,460180856832,476847198208,463886344192,459165675520,468009885696,458771275776,461665951744,458673475584,475058954240,460558598144,471068979200,454794543104,465170235392,466926596096,453379047424,456302104576
105,476628131840,459259609088,458974609408,472586919936,479737831424,460091695104,468836397056,454216359936,467295027200,462117654528,465768574976,467265437696,468161798144,447983157248,462231457792,477316960256,460180856832,476847198208,463886344192,459165675520,468009885696,458771275776,461665951744,458673475584,475059015680,460558598144,471068979200,454794604544,465170235392,466926657536,453379047424,456302104576
