stat_bytes_used,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
70,472907374592,490275897344,490560897024,476801007616,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404770304,487304171520,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466527232,494740901888,484365332480,482608848896,496156459008,493233401856
71,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404770304,487304171520,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
72,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
73,472907374592,490275897344,490560897024,476800946176,469797715968,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354711040,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
74,472907374592,490275897344,490560897024,476800946176,469797715968,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270130176,481373708288,501404708864,487304048640,472218546176,489354711040,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
75,472907374592,490275958784,490560897024,476800946176,469797715968,489443811328,480551469056,495171502080,482092838912,487417913344,483766931456,482270130176,481373708288,501404708864,487304048640,472218546176,489354711040,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
76,472907374592,490275958784,490560897024,476800946176,469797715968,489443811328,480551469056,495171502080,482092838912,487417913344,483766931456,482270130176,481373708288,501404708864,487304048640,472218546176,489354711040,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976969728,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
77,472907374592,490275958784,490560897024,476800946176,469797715968,489443811328,480551469056,495171502080,482092838912,487417913344,483766931456,482270130176,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976969728,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
78,472907436032,490275897344,490560958464,476800946176,469797675008,489443811328,480551530496,495171502080,482092838912,487417913344,483766931456,482270130176,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976969728,478466588672,494740901888,484365271040,482608848896,496156459008,493233401856
79,472907436032,490275897344,490560958464,476800946176,469797736448,489443811328,480551530496,495171502080,482092838912,487417913344,483766931456,482270130176,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466588672,494740901888,484365332480,482608848896,496156459008,493233401856
80,472907374592,490275897344,490560958464,476800946176,469797736448,489443811328,480551530496,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466588672,494740901888,484365332480,482608848896,496156459008,493233401856
81,472907374592,490275897344,490560958464,476801007616,469797675008,489443811328,480551530496,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404770304,487304048640,472218546176,489354649600,472688308224,485649121280,490369892352,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466588672,494740901888,484365332480,482608848896,496156459008,493233401856
82,472907374592,490275897344,490560958464,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404770304,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466588672,494740901888,484365332480,482608848896,496156459008,493233401856
83,472907374592,490275897344,490560958464,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304110080,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466527232,494740901888,484365332480,482608848896,496156459008,493233401856
84,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304110080,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466650112,494740901888,484365271040,482608848896,496156459008,493233401856
85,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417913344,483766931456,482270068736,481373708288,501404708864,487304110080,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466650112,494740901888,484365271040,482608848896,496156459008,493233401856
86,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417913344,483766931456,482270068736,481373708288,501404708864,487304110080,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466650112,494740901888,484365271040,482608848896,496156459008,493233401856
87,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417913344,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476531712,488976908288,478466527232,494741024768,484365271040,482608848896,496156459008,493233401856
88,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171563520,482092900352,487417913344,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476531712,488976908288,478466588672,494741024768,484365271040,482608848896,496156459008,493233401856
89,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092900352,487417913344,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476531712,488976908288,478466588672,494741024768,484365271040,482608848896,496156459008,493233401856
90,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171624960,482092838912,487417913344,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476531712,488976908288,478466588672,494741024768,484365271040,482608848896,496156459008,493233401856
91,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171624960,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476531712,488976908288,478466588672,494741024768,484365271040,482608848896,496156581888,493233401856
92,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171624960,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976908288,478466588672,494740901888,484365271040,482608848896,496156581888,493233401856
93,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171624960,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869554688,490861989888,474476490752,488976969728,478466527232,494740901888,484365271040,482608848896,496156581888,493233401856
94,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171624960,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976969728,478466527232,494740901888,484365271040,482608848896,496156581888,493233401856
95,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171624960,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365332480,482608848896,496156459008,493233401856
96,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171563520,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365332480,482608848896,496156459008,493233401856
97,472907415552,490275897344,490560897024,476801007616,469797675008,489443811328,480551469056,495171563520,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
98,472907415552,490275897344,490560897024,476801007616,469797736448,489443811328,480551469056,495171563520,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369892352,481525620736,490764230656,487869616128,490861989888,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
99,472907415552,490275897344,490560897024,476801007616,469797736448,489443811328,480551469056,495171563520,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764292096,487869554688,490862051328,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
100,472907415552,490275897344,490560897024,476800946176,469797736448,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649121280,490369830912,481525620736,490764292096,487869554688,490861989888,474476490752,488976908288,478466527232,494740963328,484365271040,482608848896,496156459008,493233401856
101,472907415552,490275897344,490560897024,476800946176,469797736448,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649162240,490369830912,481525620736,490764292096,487869554688,490861989888,474476490752,488976908288,478466527232,494740963328,484365271040,482608910336,496156459008,493233401856
102,472907374592,490275897344,490560897024,476800946176,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649162240,490369830912,481525620736,490764292096,487869554688,490861989888,474476552192,488976908288,478466527232,494740963328,484365271040,482608910336,496156459008,493233401856
103,472907374592,490275897344,490560897024,476948586496,469797675008,489443811328,480551469056,495171502080,482092838912,487417851904,483766931456,482270068736,481373708288,501404708864,487304048640,472218546176,489354649600,472688308224,485649162240,490369830912,481525620736,490764230656,487869554688,490861989888,474476552192,488976908288,478466527232,494740901888,484365271040,482608910336,496156459008,493233401856
104,472907374592,490275897344,490560897024,476948586496,469797675008,489443811328,480699109376,495171502080,482240479232,487417851904,483766931456,482270068736,481373708288,501552349184,487304048640,472218546176,489354649600,472688308224,485649162240,490369830912,481525620736,490764230656,487869554688,490862030848,474476552192,488976908288,478466527232,494740963328,484365271040,482608910336,496156459008,493233401856
105,472907374592,490275897344,490560897024,476948586496,469797675008,489443811328,480699109376,495319146496,482240479232,487417851904,483766931456,482270068736,481373708288,501552349184,487304048640,472218546176,489354649600,472688308224,485649162240,490369830912,481525620736,490764230656,487869554688,490862030848,474476490752,488976908288,478466527232,494740901888,484365271040,482608848896,496156459008,493233401856
